version_from,version_to,tag_from,tag_to,module,fan_in_delta,fan_out_delta,cyclomatic_delta,centrality_delta
19,20,0.119.0,0.119.1,docs_src.configure_swagger_ui.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial001_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial001_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial001_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial001_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002_pv1,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002_pv1_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002_pv1_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002_pv1_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002_pv1_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_param_models.tutorial002_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_params.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_params.tutorial001_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_params.tutorial001_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_params.tutorial001_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cookie_params.tutorial001_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.cors.tutorial001,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_docs_ui.tutorial001,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_docs_ui.tutorial002,0,0,0,-5.3979164042674416e-06
19,20,0.119.0,0.119.1,docs_src.custom_request_and_route.tutorial001,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_request_and_route.tutorial002,0,0,0,-5.3979164042674416e-06
19,20,0.119.0,0.119.1,docs_src.custom_request_and_route.tutorial003,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial001,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial001b,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial002,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial003,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial004,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial005,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial006,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial006b,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial006c,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial007,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial008,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial009,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial009b,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial009c,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.custom_response.tutorial010,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.dataclasses.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dataclasses.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dataclasses.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.debugging.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial001_02_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial001_02_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial001_02_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial001_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial001_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial001_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial001_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial002_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial002_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial002_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial002_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial003_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial003_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial003_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial003_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial004,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial004_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial004_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial004_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial004_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial005,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial005_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial005_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial005_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial005_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial006,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial006_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial006_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial007,0,0,0,0.0
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008b,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008b_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008b_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008c,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008c_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008c_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008d,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008d_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial008d_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial009,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial010,0,0,0,0.0
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial011,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial011_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial011_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial012,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial012_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial012_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial013_an_py310,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.dependencies.tutorial014_an_py310,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.dependency_testing.tutorial001,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.dependency_testing.tutorial001_an,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.dependency_testing.tutorial001_an_py310,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.dependency_testing.tutorial001_an_py39,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.dependency_testing.tutorial001_py310,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.encoder.tutorial001,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.encoder.tutorial001_py310,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.events.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.events.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.events.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extending_openapi.tutorial001,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.extra_data_types.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_data_types.tutorial001_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_data_types.tutorial001_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_data_types.tutorial001_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_data_types.tutorial001_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial001_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial002_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial003_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial004,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial004_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial005,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.extra_models.tutorial005_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.first_steps.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.first_steps.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.first_steps.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.generate_clients.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.generate_clients.tutorial001_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.generate_clients.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.generate_clients.tutorial002_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.generate_clients.tutorial003,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.generate_clients.tutorial003_py39,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.generate_clients.tutorial004,0,0,0,0.0
19,20,0.119.0,0.119.1,docs_src.graphql.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.handling_errors.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.handling_errors.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.handling_errors.tutorial003,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.handling_errors.tutorial004,0,0,0,-5.3979164042674416e-06
19,20,0.119.0,0.119.1,docs_src.handling_errors.tutorial005,0,0,0,-7.197221872356878e-06
19,20,0.119.0,0.119.1,docs_src.handling_errors.tutorial006,0,0,0,-5.3979164042674416e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial001_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial001_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial001_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial001_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial001_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_pv1,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_pv1_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_pv1_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_pv1_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_pv1_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_pv1_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial002_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial003_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial003_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial003_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial003_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_param_models.tutorial003_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial001_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial001_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial001_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial001_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial002_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial002_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial002_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial002_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial003_an,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial003_an_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial003_an_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial003_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.header_params.tutorial003_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.metadata.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.metadata.tutorial001_1,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.metadata.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.metadata.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.metadata.tutorial004,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.middleware.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.openapi_callbacks.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.openapi_webhooks.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_advanced_configuration.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_advanced_configuration.tutorial002,0,0,0,-3.598610936178439e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_advanced_configuration.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_advanced_configuration.tutorial004,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_advanced_configuration.tutorial005,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_advanced_configuration.tutorial006,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_advanced_configuration.tutorial007,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_advanced_configuration.tutorial007_pv1,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial001_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial001_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial002_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial002_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial002b,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial003,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial003_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial003_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial004,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial004_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial004_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial005,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial005_py310,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial005_py39,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_operation_configuration.tutorial006,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_params.tutorial001,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_params.tutorial002,0,0,0,-1.7993054680892195e-06
19,20,0.119.0,0.119.1,docs_src.path_params.tutorial003,0,0,0,-1.7993054680892195e-06
